PID, BUS, Root, BusTime, QueueTime
[people-9, bus-Bus_0, BusStop_2->BusStop_3, 8, 0]
[people-11, bus-Bus_0, BusStop_2->BusStop_3, 8, 0]
[people-28, bus-Bus_2, BusStop_4->BusStop_1, 5, 2]
[people-29, bus-Bus_2, BusStop_4->BusStop_1, 5, 2]
[people-57, bus-Bus_2, BusStop_4->BusStop_1, 5, 1]
[people-10, bus-Bus_0, BusStop_2->BusStop_4, 12, 0]
[people-13, bus-Bus_0, BusStop_2->BusStop_4, 12, 0]
[people-6, bus-Bus_0, BusStop_3->BusStop_4, 4, 8]
[people-1, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-18, bus-Bus_1, BusStop_1->BusStop_4, 4, 8]
[people-20, bus-Bus_1, BusStop_1->BusStop_4, 4, 8]
[people-43, bus-Bus_1, BusStop_1->BusStop_4, 4, 7]
[people-44, bus-Bus_2, BusStop_1->BusStop_4, 4, 7]
[people-46, bus-Bus_2, BusStop_1->BusStop_4, 4, 7]
[people-62, bus-Bus_0, BusStop_3->BusStop_2, 8, 6]
[people-63, bus-Bus_0, BusStop_3->BusStop_2, 8, 6]
[people-2, bus-Bus_0, BusStop_4->BusStop_2, 4, 12]
[people-55, bus-Bus_0, BusStop_4->BusStop_2, 4, 10]
[people-59, bus-Bus_0, BusStop_4->BusStop_2, 4, 10]
[people-14, bus-Bus_1, BusStop_1->BusStop_0, 8, 8]
[people-15, bus-Bus_1, BusStop_1->BusStop_0, 8, 8]
[people-109, bus-Bus_1, BusStop_4->BusStop_0, 4, 7]
[people-138, bus-Bus_1, BusStop_4->BusStop_0, 4, 6]
[people-173, bus-Bus_1, BusStop_4->BusStop_0, 4, 5]
[people-3, bus-Bus_2, BusStop_4->BusStop_0, 13, 3]
[people-4, bus-Bus_2, BusStop_4->BusStop_0, 13, 3]
[people-5, bus-Bus_2, BusStop_4->BusStop_0, 13, 3]
[people-32, bus-Bus_2, BusStop_4->BusStop_0, 13, 2]
[people-33, bus-Bus_2, BusStop_4->BusStop_0, 13, 2]
[people-56, bus-Bus_2, BusStop_4->BusStop_0, 13, 1]
[people-58, bus-Bus_2, BusStop_4->BusStop_0, 13, 1]
[people-203, bus-Bus_2, BusStop_4->BusStop_0, 4, 4]
[people-205, bus-Bus_2, BusStop_4->BusStop_0, 4, 4]
[people-77, bus-Bus_3, BusStop_4->BusStop_2, 4, 9]
[people-78, bus-Bus_3, BusStop_4->BusStop_2, 4, 9]
[people-89, bus-Bus_3, BusStop_4->BusStop_2, 4, 8]
[people-91, bus-Bus_3, BusStop_4->BusStop_2, 4, 8]
[people-108, bus-Bus_3, BusStop_4->BusStop_2, 4, 7]
[people-111, bus-Bus_3, BusStop_4->BusStop_2, 4, 7]
[people-112, bus-Bus_3, BusStop_4->BusStop_2, 4, 7]
[people-25, bus-Bus_0, BusStop_4->BusStop_3, 12, 11]
[people-26, bus-Bus_0, BusStop_4->BusStop_3, 12, 11]
[people-27, bus-Bus_0, BusStop_4->BusStop_3, 12, 11]
[people-30, bus-Bus_0, BusStop_4->BusStop_3, 12, 11]
[people-31, bus-Bus_0, BusStop_4->BusStop_3, 12, 11]
[people-36, bus-Bus_0, BusStop_2->BusStop_3, 8, 15]
[people-37, bus-Bus_0, BusStop_2->BusStop_3, 8, 15]
[people-80, bus-Bus_1, BusStop_4->BusStop_1, 12, 9]
[people-90, bus-Bus_1, BusStop_4->BusStop_1, 12, 8]
[people-110, bus-Bus_1, BusStop_4->BusStop_1, 12, 7]
[people-136, bus-Bus_1, BusStop_4->BusStop_1, 12, 6]
[people-172, bus-Bus_1, BusStop_4->BusStop_1, 12, 5]
[people-204, bus-Bus_2, BusStop_4->BusStop_1, 12, 4]
[people-54, bus-Bus_2, BusStop_0->BusStop_1, 8, 14]
[people-76, bus-Bus_2, BusStop_0->BusStop_1, 8, 13]
[people-102, bus-Bus_2, BusStop_0->BusStop_1, 8, 11]
[people-60, bus-Bus_3, BusStop_4->BusStop_3, 12, 10]
[people-79, bus-Bus_3, BusStop_4->BusStop_3, 12, 9]
[people-113, bus-Bus_3, BusStop_4->BusStop_3, 12, 7]
[people-41, bus-Bus_3, BusStop_2->BusStop_3, 8, 15]
[people-38, bus-Bus_0, BusStop_2->BusStop_4, 12, 15]
[people-84, bus-Bus_0, BusStop_3->BusStop_4, 4, 21]
[people-23, bus-Bus_1, BusStop_0->BusStop_4, 12, 15]
[people-24, bus-Bus_1, BusStop_0->BusStop_4, 12, 15]
[people-50, bus-Bus_1, BusStop_0->BusStop_4, 12, 14]
[people-48, bus-Bus_1, BusStop_1->BusStop_4, 4, 23]
[people-72, bus-Bus_1, BusStop_1->BusStop_4, 4, 22]
