PID, BUS, Root, BusTime, QueueTime
[people-6, bus-Bus_1, BusStop_0->BusStop_1, 8, 0]
[people-9, bus-Bus_1, BusStop_0->BusStop_1, 8, 0]
[people-16, bus-Bus_0, BusStop_3->BusStop_4, 4, 8]
[people-29, bus-Bus_0, BusStop_3->BusStop_4, 4, 7]
[people-30, bus-Bus_0, BusStop_3->BusStop_4, 4, 7]
[people-31, bus-Bus_0, BusStop_3->BusStop_4, 4, 7]
[people-18, bus-Bus_1, BusStop_1->BusStop_4, 4, 8]
[people-19, bus-Bus_1, BusStop_1->BusStop_4, 4, 8]
[people-22, bus-Bus_3, BusStop_1->BusStop_4, 4, 8]
[people-23, bus-Bus_3, BusStop_1->BusStop_4, 4, 8]
[people-24, bus-Bus_3, BusStop_1->BusStop_4, 4, 8]
[people-46, bus-Bus_3, BusStop_1->BusStop_4, 4, 7]
[people-17, bus-Bus_0, BusStop_3->BusStop_2, 8, 8]
[people-33, bus-Bus_0, BusStop_3->BusStop_2, 8, 7]
[people-10, bus-Bus_0, BusStop_4->BusStop_2, 4, 12]
[people-13, bus-Bus_0, BusStop_4->BusStop_2, 4, 12]
[people-14, bus-Bus_0, BusStop_4->BusStop_2, 4, 12]
[people-60, bus-Bus_0, BusStop_4->BusStop_2, 4, 10]
[people-76, bus-Bus_0, BusStop_4->BusStop_2, 4, 9]
[people-106, bus-Bus_0, BusStop_4->BusStop_2, 4, 8]
[people-20, bus-Bus_1, BusStop_1->BusStop_0, 8, 8]
[people-11, bus-Bus_1, BusStop_4->BusStop_0, 4, 12]
[people-12, bus-Bus_1, BusStop_4->BusStop_0, 4, 12]
[people-15, bus-Bus_1, BusStop_4->BusStop_0, 4, 12]
[people-81, bus-Bus_1, BusStop_4->BusStop_0, 4, 9]
[people-82, bus-Bus_1, BusStop_4->BusStop_0, 4, 9]
[people-83, bus-Bus_2, BusStop_4->BusStop_0, 4, 9]
[people-107, bus-Bus_2, BusStop_4->BusStop_0, 4, 8]
[people-178, bus-Bus_2, BusStop_4->BusStop_0, 4, 5]
[people-180, bus-Bus_2, BusStop_4->BusStop_0, 4, 5]
[people-21, bus-Bus_3, BusStop_1->BusStop_0, 8, 8]
[people-45, bus-Bus_3, BusStop_1->BusStop_0, 8, 7]
[people-202, bus-Bus_3, BusStop_4->BusStop_0, 4, 4]
[people-228, bus-Bus_3, BusStop_4->BusStop_0, 4, 3]
[people-253, bus-Bus_3, BusStop_4->BusStop_0, 4, 2]
[people-27, bus-Bus_0-Bus_3, BusStop_3->BusStop_4->BusStop_0, 8, 7]
[people-28, bus-Bus_0-Bus_3, BusStop_3->BusStop_4->BusStop_0, 8, 7]
[people-78, bus-Bus_0, BusStop_4->BusStop_3, 12, 9]
[people-108, bus-Bus_0, BusStop_4->BusStop_3, 12, 8]
[people-39, bus-Bus_0, BusStop_2->BusStop_3, 8, 15]
[people-40, bus-Bus_0, BusStop_2->BusStop_3, 8, 15]
[people-41, bus-Bus_0, BusStop_2->BusStop_3, 8, 15]
[people-75, bus-Bus_1, BusStop_4->BusStop_1, 12, 9]
[people-77, bus-Bus_1, BusStop_4->BusStop_1, 12, 9]
[people-79, bus-Bus_1, BusStop_4->BusStop_1, 12, 9]
[people-80, bus-Bus_1, BusStop_4->BusStop_1, 12, 9]
[people-53, bus-Bus_1, BusStop_0->BusStop_1, 8, 14]
[people-54, bus-Bus_1, BusStop_0->BusStop_1, 8, 14]
[people-136, bus-Bus_2, BusStop_4->BusStop_1, 12, 7]
[people-137, bus-Bus_2, BusStop_4->BusStop_1, 12, 7]
[people-138, bus-Bus_2, BusStop_4->BusStop_1, 12, 7]
[people-139, bus-Bus_2, BusStop_4->BusStop_1, 12, 7]
[people-140, bus-Bus_2, BusStop_4->BusStop_1, 12, 7]
[people-201, bus-Bus_2, BusStop_4->BusStop_1, 12, 4]
[people-56, bus-Bus_2, BusStop_0->BusStop_1, 8, 14]
[people-229, bus-Bus_3, BusStop_4->BusStop_1, 12, 3]
[people-230, bus-Bus_3, BusStop_4->BusStop_1, 12, 3]
[people-231, bus-Bus_3, BusStop_4->BusStop_1, 12, 3]
[people-74, bus-Bus_3, BusStop_0->BusStop_1, 8, 13]
[people-103, bus-Bus_3, BusStop_0->BusStop_1, 8, 12]
[people-36, bus-Bus_0, BusStop_2->BusStop_4, 12, 15]
[people-38, bus-Bus_0, BusStop_2->BusStop_4, 12, 15]
[people-35, bus-Bus_0, BusStop_3->BusStop_4, 4, 23]
[people-61, bus-Bus_0, BusStop_3->BusStop_4, 4, 22]
[people-62, bus-Bus_0, BusStop_3->BusStop_4, 4, 22]
[people-26, bus-Bus_1, BusStop_0->BusStop_4, 12, 15]
[people-49, bus-Bus_1, BusStop_1->BusStop_4, 4, 23]
[people-69, bus-Bus_1, BusStop_1->BusStop_4, 4, 22]
[people-94, bus-Bus_1, BusStop_1->BusStop_4, 4, 21]
[people-57, bus-Bus_2, BusStop_0->BusStop_4, 12, 14]
[people-98, bus-Bus_2, BusStop_1->BusStop_4, 4, 21]
