PID, BUS, Root, BusTime, QueueTime
[people-15, bus-Bus_0, BusStop_2->BusStop_3, 8, 0]
[people-17, bus-Bus_0, BusStop_2->BusStop_3, 8, 0]
[people-19, bus-Bus_0, BusStop_2->BusStop_3, 8, 0]
[people-21, bus-Bus_0, BusStop_2->BusStop_3, 8, 0]
[people-1, bus-Bus_1, BusStop_0->BusStop_1, 8, 0]
[people-20, bus-Bus_0, BusStop_2->BusStop_4, 12, 0]
[people-25, bus-Bus_1, BusStop_1->BusStop_4, 4, 8]
[people-59, bus-Bus_1, BusStop_1->BusStop_4, 4, 6]
[people-81, bus-Bus_3, BusStop_1->BusStop_4, 4, 5]
[people-98, bus-Bus_3, BusStop_1->BusStop_4, 4, 4]
[people-99, bus-Bus_3, BusStop_1->BusStop_4, 4, 4]
[people-128, bus-Bus_5, BusStop_1->BusStop_4, 4, 3]
[people-146, bus-Bus_5, BusStop_1->BusStop_4, 4, 2]
[people-13, bus-Bus_0, BusStop_3->BusStop_2, 8, 8]
[people-7, bus-Bus_0, BusStop_4->BusStop_2, 4, 12]
[people-37, bus-Bus_0, BusStop_4->BusStop_2, 4, 11]
[people-69, bus-Bus_0, BusStop_4->BusStop_2, 4, 9]
[people-70, bus-Bus_0, BusStop_4->BusStop_2, 4, 9]
[people-109, bus-Bus_0, BusStop_4->BusStop_2, 4, 7]
[people-60, bus-Bus_1, BusStop_1->BusStop_0, 8, 6]
[people-2, bus-Bus_1, BusStop_4->BusStop_0, 4, 12]
[people-6, bus-Bus_1, BusStop_4->BusStop_0, 4, 12]
[people-39, bus-Bus_2, BusStop_4->BusStop_0, 4, 11]
[people-111, bus-Bus_2, BusStop_4->BusStop_0, 4, 7]
[people-113, bus-Bus_2, BusStop_4->BusStop_0, 4, 7]
[people-114, bus-Bus_2, BusStop_4->BusStop_0, 4, 7]
[people-115, bus-Bus_2, BusStop_4->BusStop_0, 4, 7]
[people-116, bus-Bus_2, BusStop_4->BusStop_0, 4, 7]
[people-82, bus-Bus_3, BusStop_1->BusStop_0, 8, 5]
[people-83, bus-Bus_3, BusStop_1->BusStop_0, 8, 5]
[people-85, bus-Bus_3, BusStop_1->BusStop_0, 8, 5]
[people-97, bus-Bus_3, BusStop_1->BusStop_0, 8, 4]
[people-164, bus-Bus_3, BusStop_4->BusStop_0, 4, 5]
[people-189, bus-Bus_3, BusStop_4->BusStop_0, 4, 4]
[people-215, bus-Bus_3, BusStop_4->BusStop_0, 4, 3]
[people-218, bus-Bus_4, BusStop_4->BusStop_0, 4, 3]
[people-219, bus-Bus_4, BusStop_4->BusStop_0, 4, 3]
[people-229, bus-Bus_4, BusStop_4->BusStop_0, 4, 2]
[people-233, bus-Bus_4, BusStop_4->BusStop_0, 4, 2]
[people-263, bus-Bus_4, BusStop_4->BusStop_0, 4, 1]
[people-264, bus-Bus_4, BusStop_4->BusStop_0, 4, 1]
[people-266, bus-Bus_4, BusStop_4->BusStop_0, 4, 1]
[people-148, bus-Bus_5, BusStop_1->BusStop_0, 8, 2]
[people-174, bus-Bus_5, BusStop_1->BusStop_0, 8, 1]
[people-268, bus-Bus_5, BusStop_4->BusStop_0, 4, 1]
[people-270, bus-Bus_5, BusStop_4->BusStop_0, 4, 1]
[people-286, bus-Bus_5, BusStop_4->BusStop_0, 4, 0]
[people-289, bus-Bus_5, BusStop_4->BusStop_0, 4, 0]
[people-18, bus-Bus_0-Bus_5, BusStop_2->BusStop_4->BusStop_0, 16, 0]
[people-3, bus-Bus_0, BusStop_4->BusStop_3, 12, 12]
[people-38, bus-Bus_0, BusStop_4->BusStop_3, 12, 11]
[people-40, bus-Bus_0, BusStop_4->BusStop_3, 12, 11]
[people-67, bus-Bus_0, BusStop_4->BusStop_3, 12, 9]
[people-4, bus-Bus_1, BusStop_4->BusStop_1, 12, 12]
[people-5, bus-Bus_1, BusStop_4->BusStop_1, 12, 12]
[people-8, bus-Bus_1, BusStop_4->BusStop_1, 12, 12]
[people-9, bus-Bus_1, BusStop_4->BusStop_1, 12, 12]
[people-10, bus-Bus_1, BusStop_4->BusStop_1, 12, 12]
[people-35, bus-Bus_1, BusStop_4->BusStop_1, 12, 11]
[people-36, bus-Bus_1, BusStop_4->BusStop_1, 12, 11]
[people-41, bus-Bus_2, BusStop_4->BusStop_1, 12, 11]
[people-68, bus-Bus_2, BusStop_4->BusStop_1, 12, 9]
[people-117, bus-Bus_2, BusStop_4->BusStop_1, 12, 7]
[people-139, bus-Bus_2, BusStop_4->BusStop_1, 12, 6]
[people-140, bus-Bus_3, BusStop_4->BusStop_1, 12, 6]
[people-187, bus-Bus_3, BusStop_4->BusStop_1, 12, 4]
[people-213, bus-Bus_3, BusStop_4->BusStop_1, 12, 3]
[people-87, bus-Bus_3, BusStop_0->BusStop_1, 8, 12]
[people-89, bus-Bus_3, BusStop_0->BusStop_1, 8, 12]
[people-230, bus-Bus_4, BusStop_4->BusStop_1, 12, 2]
[people-232, bus-Bus_4, BusStop_4->BusStop_1, 12, 2]
[people-265, bus-Bus_4, BusStop_4->BusStop_1, 12, 1]
[people-283, bus-Bus_5, BusStop_4->BusStop_1, 12, 0]
[people-290, bus-Bus_5, BusStop_4->BusStop_1, 12, 0]
[people-16, bus-Bus_0-Bus_5, BusStop_2->BusStop_4->BusStop_1, 24, 0]
