PID, BUS, Root, BusTime, QueueTime
[people-17, bus-Bus_3, BusStop_4->BusStop_3, 5, 2]
[people-18, bus-Bus_3, BusStop_4->BusStop_3, 5, 2]
[people-35, bus-Bus_3, BusStop_4->BusStop_3, 5, 1]
[people-40, bus-Bus_3, BusStop_4->BusStop_3, 5, 1]
[people-41, bus-Bus_3, BusStop_4->BusStop_3, 5, 1]
[people-42, bus-Bus_3, BusStop_4->BusStop_3, 5, 1]
[people-62, bus-Bus_3, BusStop_4->BusStop_3, 5, 0]
[people-8, bus-Bus_0, BusStop_3->BusStop_4, 4, 8]
[people-20, bus-Bus_0, BusStop_3->BusStop_4, 4, 7]
[people-21, bus-Bus_0, BusStop_3->BusStop_4, 4, 7]
[people-65, bus-Bus_0, BusStop_3->BusStop_4, 4, 5]
[people-1, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-3, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-10, bus-Bus_1, BusStop_1->BusStop_4, 4, 8]
[people-67, bus-Bus_2, BusStop_3->BusStop_4, 4, 5]
[people-64, bus-Bus_0, BusStop_3->BusStop_2, 8, 5]
[people-11, bus-Bus_1, BusStop_1->BusStop_0, 8, 8]
[people-14, bus-Bus_1, BusStop_4->BusStop_0, 4, 11]
[people-36, bus-Bus_1, BusStop_4->BusStop_0, 4, 10]
[people-38, bus-Bus_1, BusStop_4->BusStop_0, 4, 10]
[people-39, bus-Bus_1, BusStop_4->BusStop_0, 4, 10]
[people-68, bus-Bus_2, BusStop_3->BusStop_2, 8, 5]
[people-69, bus-Bus_2, BusStop_3->BusStop_2, 8, 5]
[people-88, bus-Bus_2, BusStop_3->BusStop_2, 8, 4]
[people-90, bus-Bus_2, BusStop_3->BusStop_2, 8, 4]
[people-32, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_2, 8, 7]
[people-19, bus-Bus_3, BusStop_4->BusStop_2, 13, 2]
[people-61, bus-Bus_3, BusStop_4->BusStop_2, 13, 0]
[people-87, bus-Bus_0, BusStop_4->BusStop_3, 12, 8]
[people-46, bus-Bus_0, BusStop_2->BusStop_3, 8, 14]
[people-5, bus-Bus_1, BusStop_4->BusStop_1, 12, 12]
[people-15, bus-Bus_1, BusStop_4->BusStop_1, 12, 11]
[people-16, bus-Bus_1, BusStop_4->BusStop_1, 12, 11]
[people-37, bus-Bus_1, BusStop_4->BusStop_1, 12, 10]
[people-43, bus-Bus_1, BusStop_4->BusStop_1, 12, 10]
[people-33, bus-Bus_1, BusStop_0->BusStop_1, 8, 14]
[people-57, bus-Bus_1, BusStop_0->BusStop_1, 8, 13]
[people-2, bus-Bus_1-Bus_2, BusStop_0->BusStop_4->BusStop_3, 24, 0]
[people-4, bus-Bus_1-Bus_2, BusStop_0->BusStop_4->BusStop_3, 24, 0]
[people-29, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_3, 16, 7]
[people-30, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_3, 16, 7]
[people-31, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_3, 16, 7]
[people-49, bus-Bus_2, BusStop_2->BusStop_3, 8, 14]
[people-50, bus-Bus_2, BusStop_2->BusStop_3, 8, 14]
[people-74, bus-Bus_2, BusStop_2->BusStop_3, 8, 13]
[people-96, bus-Bus_3, BusStop_2->BusStop_3, 8, 12]
[people-23, bus-Bus_0, BusStop_2->BusStop_4, 12, 15]
[people-25, bus-Bus_0, BusStop_2->BusStop_4, 12, 15]
