PID, BUS, Root, BusTime, QueueTime
[people-10, bus-Bus_0, BusStop_2->BusStop_3, 8, 0]
[people-14, bus-Bus_0, BusStop_2->BusStop_3, 8, 0]
[people-15, bus-Bus_0, BusStop_2->BusStop_3, 8, 0]
[people-20, bus-Bus_2, BusStop_4->BusStop_1, 4, 3]
[people-44, bus-Bus_2, BusStop_4->BusStop_1, 4, 2]
[people-69, bus-Bus_2, BusStop_4->BusStop_1, 4, 1]
[people-70, bus-Bus_2, BusStop_4->BusStop_1, 4, 1]
[people-11, bus-Bus_0, BusStop_2->BusStop_4, 12, 0]
[people-16, bus-Bus_0, BusStop_2->BusStop_4, 12, 0]
[people-8, bus-Bus_0, BusStop_3->BusStop_4, 4, 8]
[people-9, bus-Bus_0, BusStop_3->BusStop_4, 4, 8]
[people-2, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-18, bus-Bus_1, BusStop_1->BusStop_4, 4, 8]
[people-28, bus-Bus_1, BusStop_1->BusStop_4, 4, 7]
[people-32, bus-Bus_2, BusStop_1->BusStop_4, 4, 7]
[people-35, bus-Bus_2, BusStop_1->BusStop_4, 4, 7]
[people-51, bus-Bus_2, BusStop_1->BusStop_4, 4, 6]
[people-54, bus-Bus_2, BusStop_1->BusStop_4, 4, 6]
[people-55, bus-Bus_3, BusStop_1->BusStop_4, 4, 6]
[people-22, bus-Bus_0, BusStop_3->BusStop_2, 8, 7]
[people-68, bus-Bus_0, BusStop_4->BusStop_2, 4, 9]
[people-97, bus-Bus_0, BusStop_4->BusStop_2, 4, 8]
[people-29, bus-Bus_1, BusStop_1->BusStop_0, 8, 7]
[people-30, bus-Bus_1, BusStop_1->BusStop_0, 8, 7]
[people-17, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_0, 16, 0]
[people-23, bus-Bus_0-Bus_1, BusStop_3->BusStop_4->BusStop_0, 8, 7]
[people-6, bus-Bus_2, BusStop_4->BusStop_0, 12, 4]
[people-21, bus-Bus_2, BusStop_4->BusStop_0, 12, 3]
[people-34, bus-Bus_2, BusStop_1->BusStop_0, 8, 7]
[people-52, bus-Bus_2, BusStop_1->BusStop_0, 8, 6]
[people-57, bus-Bus_3, BusStop_1->BusStop_0, 8, 6]
[people-58, bus-Bus_3, BusStop_1->BusStop_0, 8, 6]
[people-86, bus-Bus_3, BusStop_1->BusStop_0, 8, 5]
[people-88, bus-Bus_3, BusStop_1->BusStop_0, 8, 5]
[people-5, bus-Bus_0, BusStop_4->BusStop_3, 12, 12]
[people-19, bus-Bus_0, BusStop_4->BusStop_3, 12, 11]
[people-43, bus-Bus_0, BusStop_4->BusStop_3, 12, 10]
[people-45, bus-Bus_0, BusStop_4->BusStop_3, 12, 10]
[people-46, bus-Bus_0, BusStop_4->BusStop_3, 12, 10]
[people-71, bus-Bus_0, BusStop_4->BusStop_3, 12, 9]
[people-12, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_1, 24, 0]
[people-13, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_1, 24, 0]
[people-7, bus-Bus_0-Bus_1, BusStop_3->BusStop_4->BusStop_1, 16, 8]
[people-36, bus-Bus_1, BusStop_0->BusStop_1, 8, 14]
[people-37, bus-Bus_1, BusStop_0->BusStop_1, 8, 14]
[people-42, bus-Bus_1, BusStop_0->BusStop_1, 8, 14]
[people-61, bus-Bus_2, BusStop_0->BusStop_1, 8, 13]
[people-91, bus-Bus_3, BusStop_0->BusStop_1, 8, 12]
[people-93, bus-Bus_3, BusStop_0->BusStop_1, 8, 12]
[people-96, bus-Bus_3, BusStop_0->BusStop_1, 8, 12]
[people-25, bus-Bus_0, BusStop_2->BusStop_4, 12, 15]
[people-24, bus-Bus_0, BusStop_3->BusStop_4, 4, 23]
[people-72, bus-Bus_0, BusStop_3->BusStop_4, 4, 21]
[people-40, bus-Bus_1, BusStop_0->BusStop_4, 12, 14]
[people-64, bus-Bus_2, BusStop_0->BusStop_4, 12, 13]
[people-65, bus-Bus_2, BusStop_0->BusStop_4, 12, 13]
[people-66, bus-Bus_2, BusStop_0->BusStop_4, 12, 13]
[people-90, bus-Bus_3, BusStop_0->BusStop_4, 12, 12]
[people-92, bus-Bus_3, BusStop_0->BusStop_4, 12, 12]
