PID, BUS, Root, BusTime, QueueTime
[people-8, bus-Bus_1, BusStop_0->BusStop_1, 8, 0]
[people-10, bus-Bus_3, BusStop_4->BusStop_3, 5, 3]
[people-21, bus-Bus_3, BusStop_4->BusStop_3, 5, 2]
[people-49, bus-Bus_3, BusStop_4->BusStop_3, 5, 1]
[people-54, bus-Bus_3, BusStop_4->BusStop_3, 5, 1]
[people-56, bus-Bus_3, BusStop_4->BusStop_3, 5, 1]
[people-75, bus-Bus_3, BusStop_4->BusStop_3, 5, 0]
[people-11, bus-Bus_0, BusStop_3->BusStop_4, 4, 8]
[people-12, bus-Bus_0, BusStop_3->BusStop_4, 4, 8]
[people-57, bus-Bus_0, BusStop_3->BusStop_4, 4, 6]
[people-58, bus-Bus_0, BusStop_3->BusStop_4, 4, 6]
[people-4, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-5, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-6, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-9, bus-Bus_1, BusStop_0->BusStop_4, 12, 0]
[people-62, bus-Bus_2, BusStop_3->BusStop_4, 4, 6]
[people-78, bus-Bus_2, BusStop_3->BusStop_4, 4, 5]
[people-95, bus-Bus_2, BusStop_3->BusStop_4, 4, 4]
[people-97, bus-Bus_2, BusStop_3->BusStop_4, 4, 4]
[people-26, bus-Bus_0, BusStop_3->BusStop_2, 8, 7]
[people-28, bus-Bus_0, BusStop_3->BusStop_2, 8, 7]
[people-94, bus-Bus_0, BusStop_4->BusStop_2, 4, 8]
[people-19, bus-Bus_1, BusStop_4->BusStop_0, 4, 11]
[people-20, bus-Bus_1, BusStop_4->BusStop_0, 4, 11]
[people-51, bus-Bus_1, BusStop_4->BusStop_0, 4, 10]
[people-52, bus-Bus_1, BusStop_4->BusStop_0, 4, 10]
[people-77, bus-Bus_1, BusStop_4->BusStop_0, 4, 9]
[people-61, bus-Bus_2, BusStop_3->BusStop_2, 8, 6]
[people-3, bus-Bus_1-Bus_2, BusStop_0->BusStop_4->BusStop_2, 16, 0]
[people-7, bus-Bus_1-Bus_2, BusStop_0->BusStop_4->BusStop_2, 16, 0]
[people-22, bus-Bus_3, BusStop_4->BusStop_2, 13, 2]
[people-24, bus-Bus_3, BusStop_4->BusStop_2, 13, 2]
[people-73, bus-Bus_3, BusStop_4->BusStop_2, 13, 0]
[people-74, bus-Bus_3, BusStop_4->BusStop_2, 13, 0]
[people-76, bus-Bus_0, BusStop_4->BusStop_3, 12, 9]
[people-37, bus-Bus_0, BusStop_2->BusStop_3, 8, 15]
[people-63, bus-Bus_0, BusStop_2->BusStop_3, 8, 14]
[people-23, bus-Bus_1, BusStop_4->BusStop_1, 12, 11]
[people-25, bus-Bus_1, BusStop_4->BusStop_1, 12, 11]
[people-50, bus-Bus_1, BusStop_4->BusStop_1, 12, 10]
[people-53, bus-Bus_1, BusStop_4->BusStop_1, 12, 10]
[people-55, bus-Bus_1, BusStop_4->BusStop_1, 12, 10]
[people-17, bus-Bus_1, BusStop_0->BusStop_1, 8, 15]
[people-18, bus-Bus_1, BusStop_0->BusStop_1, 8, 15]
[people-44, bus-Bus_1, BusStop_0->BusStop_1, 8, 14]
[people-1, bus-Bus_1-Bus_2, BusStop_0->BusStop_4->BusStop_3, 24, 0]
[people-2, bus-Bus_1-Bus_2, BusStop_0->BusStop_4->BusStop_3, 24, 0]
[people-14, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_3, 16, 8]
[people-38, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_3, 16, 7]
[people-64, bus-Bus_2, BusStop_2->BusStop_3, 8, 14]
[people-66, bus-Bus_2, BusStop_2->BusStop_3, 8, 14]
[people-68, bus-Bus_2, BusStop_2->BusStop_3, 8, 14]
[people-80, bus-Bus_3, BusStop_2->BusStop_3, 8, 13]
[people-82, bus-Bus_3, BusStop_2->BusStop_3, 8, 13]
[people-15, bus-Bus_1, BusStop_0->BusStop_4, 12, 15]
[people-39, bus-Bus_1, BusStop_1->BusStop_4, 4, 23]
[people-42, bus-Bus_1, BusStop_1->BusStop_4, 4, 23]
[people-72, bus-Bus_1, BusStop_1->BusStop_4, 4, 22]
[people-69, bus-Bus_2, BusStop_2->BusStop_4, 12, 14]
[people-84, bus-Bus_3, BusStop_2->BusStop_4, 12, 13]
[people-93, bus-Bus_1, BusStop_4->BusStop_0, 4, 24]
[people-27, bus-Bus_0-Bus_1, BusStop_3->BusStop_4->BusStop_0, 8, 23]
[people-29, bus-Bus_0-Bus_1, BusStop_3->BusStop_4->BusStop_0, 8, 23]
[people-60, bus-Bus_2-Bus_1, BusStop_3->BusStop_4->BusStop_0, 8, 22]
[people-96, bus-Bus_2-Bus_1, BusStop_3->BusStop_4->BusStop_0, 8, 20]
[people-16, bus-Bus_1-Bus_2, BusStop_0->BusStop_4->BusStop_2, 16, 15]
[people-86, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_2, 8, 21]
[people-90, bus-Bus_1, BusStop_4->BusStop_1, 12, 24]
[people-91, bus-Bus_1, BusStop_4->BusStop_1, 12, 24]
[people-92, bus-Bus_1, BusStop_4->BusStop_1, 12, 24]
[people-13, bus-Bus_0-Bus_1, BusStop_3->BusStop_4->BusStop_1, 16, 24]
[people-59, bus-Bus_0-Bus_1, BusStop_3->BusStop_4->BusStop_1, 16, 22]
[people-89, bus-Bus_1, BusStop_0->BusStop_1, 8, 28]
[people-40, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_3, 16, 23]
[people-41, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_3, 16, 23]
[people-43, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_3, 16, 23]
[people-71, bus-Bus_1-Bus_2, BusStop_1->BusStop_4->BusStop_3, 16, 22]
[people-46, bus-Bus_1, BusStop_0->BusStop_4, 12, 30]
[people-30, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_0, 16, 31]
[people-31, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_0, 16, 31]
[people-35, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_0, 16, 31]
[people-36, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_0, 16, 31]
[people-67, bus-Bus_2-Bus_2, BusStop_2->BusStop_4->BusStop_0, 16, 30]
[people-79, bus-Bus_3-Bus_2, BusStop_2->BusStop_4->BusStop_0, 16, 29]
[people-98, bus-Bus_2-Bus_1, BusStop_3->BusStop_4->BusStop_1, 16, 36]
[people-99, bus-Bus_2-Bus_1, BusStop_3->BusStop_4->BusStop_1, 16, 36]
[people-100, bus-Bus_2-Bus_1, BusStop_3->BusStop_4->BusStop_1, 16, 36]
[people-32, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_1, 24, 31]
[people-33, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_1, 24, 31]
[people-34, bus-Bus_0-Bus_1, BusStop_2->BusStop_4->BusStop_1, 24, 31]
[people-65, bus-Bus_2-Bus_2, BusStop_2->BusStop_4->BusStop_1, 24, 30]
[people-70, bus-Bus_3-Bus_2, BusStop_2->BusStop_4->BusStop_1, 24, 30]
[people-81, bus-Bus_3-Bus_2, BusStop_2->BusStop_4->BusStop_1, 24, 29]
[people-83, bus-Bus_3-Bus_2, BusStop_2->BusStop_4->BusStop_1, 24, 29]
[people-85, bus-Bus_3-Bus_2, BusStop_2->BusStop_4->BusStop_1, 24, 29]
[people-45, bus-Bus_1-Bus_0, BusStop_0->BusStop_4->BusStop_2, 16, 46]
[people-87, bus-Bus_1-Bus_0, BusStop_1->BusStop_4->BusStop_2, 8, 53]
[people-47, bus-Bus_1-Bus_0, BusStop_0->BusStop_4->BusStop_3, 24, 46]
[people-48, bus-Bus_1-Bus_0, BusStop_0->BusStop_4->BusStop_3, 24, 46]
[people-88, bus-Bus_1-Bus_0, BusStop_1->BusStop_4->BusStop_3, 16, 53]
Finish Steps, 73
